timestamp,uptime_s,device_name,device_suffix,hostname,run_id,channel,operation,pt_bytes,enc_bytes,overhead_bytes,elapsed_ms,fl_round,client_id,sample_label,sample_label_name
23:54:40.919,0.3,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,110,225,115,1.241,0,esp32_edge_simulator_2,0,normal
23:54:41.015,0.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,116,233,117,1.303,0,esp32_edge_normal_1,0,normal
23:54:43.127,2.6,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,122,241,119,1.477,0,esp32_edge_simulator_1,0,normal
23:54:44.928,4.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,81,185,104,2.257,0,esp32_edge_simulator_2,2,scan_A
23:54:46.010,5.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,117,233,116,4.227,0,esp32_edge_normal_1,0,normal
23:54:48.138,7.6,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,113,229,116,3.96,0,esp32_edge_simulator_1,1,mqtt_bruteforce
23:54:49.939,9.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,112,229,117,3.031,0,esp32_edge_simulator_2,1,mqtt_bruteforce
23:54:51.008,10.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,113,229,116,3.945,0,esp32_edge_normal_1,0,normal
23:54:53.122,12.5,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,109,225,116,3.821,0,esp32_edge_simulator_1,1,mqtt_bruteforce
23:54:54.931,14.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,81,185,104,3.108,0,esp32_edge_simulator_2,2,scan_A
23:54:56.007,15.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,118,237,119,3.918,0,esp32_edge_normal_1,0,normal
23:54:58.133,17.6,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,108,221,113,1.272,0,esp32_edge_simulator_1,2,scan_A
23:54:59.926,19.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,112,229,117,1.311,0,esp32_edge_simulator_2,1,mqtt_bruteforce
23:55:01.005,20.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,114,229,115,1.409,0,esp32_edge_normal_1,0,normal
23:55:03.123,22.5,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,81,185,104,3.083,0,esp32_edge_simulator_1,2,scan_A
23:55:04.931,24.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,81,185,104,3.092,0,esp32_edge_simulator_2,2,scan_A
23:55:06.009,25.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,120,237,117,4.032,0,esp32_edge_normal_1,0,normal
23:55:08.126,27.6,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,116,233,117,3.392,0,esp32_edge_simulator_1,0,normal
23:55:09.929,29.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,104,217,113,3.575,0,esp32_edge_simulator_2,2,scan_A
23:55:11.007,30.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,113,229,116,3.942,0,esp32_edge_normal_1,0,normal
23:55:13.121,32.5,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,81,185,104,3.056,0,esp32_edge_simulator_1,2,scan_A
23:55:14.931,34.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,121,241,120,4.239,0,esp32_edge_simulator_2,0,normal
23:55:16.008,35.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,116,233,117,3.962,0,esp32_edge_normal_1,0,normal
23:55:18.126,37.6,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,119,237,118,3.929,0,esp32_edge_simulator_1,0,normal
23:55:19.929,39.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,112,229,117,4.176,0,esp32_edge_simulator_2,1,mqtt_bruteforce
23:55:21.009,40.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,115,233,118,4.267,0,esp32_edge_normal_1,0,normal
23:55:23.182,42.6,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,110,225,115,4.055,0,esp32_edge_simulator_1,1,mqtt_bruteforce
23:55:25.017,44.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,108,221,113,4.023,0,esp32_edge_simulator_2,2,scan_A
23:55:26.003,45.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,115,233,118,1.383,0,esp32_edge_normal_1,0,normal
23:55:28.127,47.6,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,121,241,120,1.375,0,esp32_edge_simulator_1,0,normal
23:55:35.045,54.5,gateway_repit,gateway_A,raspberrypi,1,RPi->PC,encrypt,3679,4990,1311,36.356,0,,,
23:55:35.099,54.5,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,122,241,119,1.401,0,esp32_edge_simulator_2,0,normal
23:55:35.101,54.5,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,120,237,117,1.614,0,esp32_edge_normal_1,0,normal
23:55:35.104,54.5,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,114,229,115,1.326,0,esp32_edge_simulator_1,1,mqtt_bruteforce
23:55:35.106,54.5,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,101,213,112,1.197,0,esp32_edge_simulator_2,2,scan_A
23:55:36.003,55.4,gateway_repit,gateway_A,raspberrypi,1,ESP32->RPi,decrypt,121,241,120,1.443,0,esp32_edge_normal_1,0,normal
23:55:37.347,56.8,gateway_repit,gateway_A,raspberrypi,1,PC->RPi,decrypt,3620,4910,1290,33.531,0,,,
23:55:37.400,56.8,gateway_repit,gateway_A,raspberrypi,1,RPi->ESP32,encrypt,3620,4910,1290,33.798,1,,,
